date,time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1
2021-09-10,13:10:00,40.66843,-73.91919,0,0,Driver Inattention/Distraction
2021-09-11,15:45:00,40.81701,-73.9595,0,0,Unspecified
2021-07-08,16:00:00,40.85755,-73.882835,0,0,Backing Unsafely
2021-09-02,19:56:00,40.89711,-73.88008,0,0,Unspecified
2021-09-11,15:45:00,40.685795,-73.911644,0,0,Following Too Closely
2021-09-07,22:30:00,40.69305,-73.799446,0,0,Driver Inattention/Distraction
2021-06-25,14:35:00,40.609535,-73.75372,0,0,Unspecified
2021-07-08,18:40:00,40.720627,-74.00522,0,0,Unsafe Lane Changing
2021-07-04,04:00:00,40.763496,-73.87814,1,0,Unspecified
2021-07-08,21:19:00,40.686646,-73.849075,1,0,Unsafe Speed
2021-09-11,15:01:00,40.579445,-73.9544,0,0,Driver Inattention/Distraction
2021-09-10,19:00:00,40.762966,-73.973976,0,0,Driver Inattention/Distraction
2021-09-11,00:20:00,40.76555,-73.83911,3,0,Driver Inexperience
2021-09-10,10:55:00,40.779602,-73.95553,0,0,Backing Unsafely
2021-09-11,01:39:00,40.553192,-74.164345,0,0,Unsafe Speed
2021-09-11,18:16:00,40.836094,-73.883995,0,0,Failure to Yield Right-of-Way
2021-07-08,12:58:00,40.59692,-73.94122,0,0,Unspecified
2021-09-11,22:30:00,40.62318,-73.98611,0,0,Unspecified
2021-09-11,18:55:00,40.67562,-73.88826,0,0,Unspecified
2021-09-07,12:42:00,40.80609,-73.95414,0,0,Unsafe Speed
2021-09-10,17:39:00,40.87739,-73.8665,1,0,Unsafe Lane Changing
2021-09-11,19:20:00,40.689133,-73.951324,0,0,Driver Inattention/Distraction
2021-06-30,19:20:00,40.83604,-73.92222,0,0,Passing or Lane Usage Improper
2021-09-10,20:19:00,40.76649,-73.95696,0,0,Driver Inattention/Distraction
2021-07-08,13:26:00,40.731613,-73.9545,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-09-11,08:45:00,40.708324,-74.00311,0,0,Driver Inattention/Distraction
2021-09-11,19:00:00,40.65375,-73.931274,0,0,Unsafe Speed
2021-07-01,08:10:00,40.60675,-73.756645,0,0,Passing Too Closely
2022-03-25,09:55:00,40.743534,-73.93951,0,0,Driver Inattention/Distraction
2021-09-01,19:30:00,40.678364,-73.77949,1,0,Failure to Yield Right-of-Way
2021-09-10,15:20:00,40.724274,-74.01136,1,0,Driver Inattention/Distraction
2021-09-11,14:34:00,40.8188,-73.956024,0,0,Driver Inexperience
2021-09-10,09:00:00,40.69558,-73.788704,0,0,Driver Inattention/Distraction
2021-09-11,03:25:00,40.80484,-73.912796,0,0,Unspecified
2021-09-11,01:00:00,40.658466,-73.96049,0,0,Driver Inattention/Distraction
2021-09-11,11:25:00,40.868164,-73.90054,1,0,Driver Inattention/Distraction
2021-09-11,21:30:00,40.66169,-73.96143,2,0,Driver Inexperience
2021-07-09,12:30:00,40.87037,-73.87052,1,0,Driver Inattention/Distraction
2021-09-05,21:18:00,40.69674,-73.76292,5,0,Unspecified
2021-09-11,03:00:00,40.65958,-73.89247,0,0,Driver Inattention/Distraction
2021-09-11,11:30:00,40.83232,-73.87395,3,0,Unsafe Speed
2021-09-11,21:35:00,40.708534,-73.914925,0,0,Unspecified
2021-07-08,16:04:00,40.777496,-73.90784,0,0,Unspecified
2021-07-02,14:00:00,40.83406,-73.944885,1,0,Driver Inattention/Distraction
2021-09-11,23:20:00,40.66615,-73.80575,1,0,Following Too Closely
2021-07-08,15:15:00,40.82324,-73.938835,0,0,Passing Too Closely
2021-07-09,12:22:00,40.6974,-73.80952,0,0,Failure to Yield Right-of-Way
2021-07-09,03:25:00,40.67897,-73.75985,0,0,Traffic Control Disregarded
2021-09-11,02:05:00,40.590313,-74.09794,0,0,Animals Action
2021-07-09,00:00:00,40.654343,-73.864204,0,0,Passing Too Closely
2021-09-11,15:30:00,40.62782,-74.12126,0,0,Driver Inattention/Distraction
2021-09-10,21:27:00,40.592037,-74.15436,2,0,Driver Inattention/Distraction
2021-09-08,10:10:00,40.79293,-73.950005,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-09-11,10:00:00,40.8452,-73.916885,1,0,Reaction to Uninvolved Vehicle
2021-09-11,07:58:00,40.72609,-73.830154,0,0,Driver Inattention/Distraction
2021-09-11,16:25:00,40.76092,-73.96704,0,0,Driver Inattention/Distraction
2019-05-21,22:50:00,40.69754,-73.98312,0,0,Passing or Lane Usage Improper
2021-02-26,14:50:00,40.843464,-73.836,0,0,Unspecified
2021-03-09,11:00:00,40.692547,-73.990974,1,0,Following Too Closely
2021-03-31,22:20:00,40.626457,-73.918,1,0,Driver Inexperience
2021-04-06,22:58:00,40.526894,-74.16728,7,0,Failure to Yield Right-of-Way
2021-04-09,14:45:00,40.840775,-73.87246,1,0,Driver Inattention/Distraction
2021-04-14,11:00:00,40.694035,-73.72679,1,0,Brakes Defective
2021-04-15,13:30:00,40.857365,-73.84657,0,0,Following Too Closely
2021-04-14,14:40:00,40.698807,-73.91837,0,0,Passing Too Closely
2021-04-14,21:43:00,40.71402,-73.74827,0,0,Turning Improperly
2021-04-16,17:40:00,40.815,-73.89402,0,0,Unspecified
2021-04-16,00:50:00,40.55079,-74.20098,0,0,Driver Inexperience
2021-04-15,10:30:00,40.655903,-73.89817,0,0,Unspecified
2021-04-16,16:35:00,40.890076,-73.819855,2,0,Unsafe Speed
2021-04-15,17:20:00,40.650402,-73.89422,1,0,Following Too Closely
2021-04-16,21:20:00,40.79335,-73.97275,0,0,Backing Unsafely
2021-04-16,17:20:00,40.72538,-74.00011,0,0,Driver Inattention/Distraction
2021-04-15,14:30:00,40.75184,-73.90358,0,0,Driver Inattention/Distraction
2021-09-11,22:57:00,40.755516,-73.961105,2,0,Unsafe Speed
2021-04-16,23:20:00,40.649788,-73.9622,3,0,Unspecified
2021-04-16,18:15:00,40.686928,-73.920815,0,0,Driver Inattention/Distraction
2021-04-14,13:00:00,40.712963,-73.93647,0,0,Passing or Lane Usage Improper
2021-06-30,11:47:00,40.694294,-73.74868,0,0,Passing Too Closely
2021-04-14,20:14:00,40.801285,-73.95394,0,0,Driver Inattention/Distraction
2021-04-14,15:16:00,40.633976,-74.02211,1,0,Passing Too Closely
2021-04-15,19:30:00,40.670296,-73.997604,0,0,Unspecified
2021-04-16,13:15:00,40.66423,-73.919106,0,0,View Obstructed/Limited
2021-04-14,21:08:00,40.817696,-73.922615,0,0,Steering Failure
2021-04-13,20:34:00,40.668495,-73.925606,1,0,Failure to Yield Right-of-Way
2021-04-13,14:10:00,40.662476,-73.768326,0,0,Unspecified
2021-04-15,12:16:00,40.841087,-73.86447,0,0,Traffic Control Disregarded
2021-04-15,18:15:00,40.70955,-73.95887,0,0,Unspecified
2021-04-15,19:30:00,40.733376,-73.86665,1,0,Passing or Lane Usage Improper
2021-04-14,21:04:00,40.700356,-73.95732,1,0,Drugs (illegal)
2021-04-14,01:40:00,40.83801,-73.87329,0,0,Other Vehicular
2021-04-16,18:00:00,40.66584,-73.75551,0,0,Reaction to Uninvolved Vehicle
2021-04-15,12:05:00,40.761436,-73.76995,1,0,Driver Inattention/Distraction
2021-04-16,11:00:00,40.74958,-73.86541,1,0,Turning Improperly
2021-04-16,17:00:00,40.73197,-73.78651,5,0,Traffic Control Disregarded
2021-04-16,12:00:00,40.76249,-73.839584,0,0,Unspecified
2021-04-16,20:27:00,40.668507,-73.779625,0,0,Unspecified
2021-04-15,18:25:00,40.638268,-73.93187,0,0,Unspecified
2021-04-12,16:08:00,40.696735,-73.93481,1,0,Unspecified
2021-04-14,11:55:00,40.870823,-73.8721,0,0,Aggressive Driving/Road Rage
2021-04-14,01:30:00,40.574867,-74.00069,0,0,Driver Inattention/Distraction
2021-04-14,03:25:00,40.866577,-73.8722,3,0,Unsafe Speed
2021-04-16,08:05:00,40.775414,-73.91984,1,0,Following Too Closely
2021-04-15,20:13:00,40.84744,-73.89968,1,0,Driver Inattention/Distraction
2021-04-14,16:30:00,40.542908,-74.15579,2,0,Failure to Yield Right-of-Way
2021-04-14,20:15:00,40.78468,-73.80911,0,0,Passing Too Closely
2021-04-15,16:37:00,40.632416,-73.94724,1,0,Driver Inattention/Distraction
2021-04-15,06:05:00,40.714207,-73.92817,1,0,Driver Inattention/Distraction
2021-04-16,08:40:00,40.727913,-73.873245,1,0,Failure to Yield Right-of-Way
2021-04-15,20:15:00,40.854485,-73.854645,0,0,Turning Improperly
2021-04-13,23:00:00,40.698986,-73.91671,0,0,Driver Inattention/Distraction
2021-04-16,20:55:00,40.841717,-73.94435,0,0,Driver Inattention/Distraction
2021-04-15,17:25:00,40.861687,-73.82435,0,0,Unspecified
2021-04-16,06:45:00,40.691822,-73.92223,0,0,Reaction to Uninvolved Vehicle
2021-04-10,12:00:00,40.856014,-73.91213,0,0,Unspecified
2021-04-14,15:53:00,40.83383,-73.921234,0,0,Reaction to Uninvolved Vehicle
2021-04-09,17:00:00,40.68781,-73.9237,0,0,Backing Unsafely
2021-04-14,19:10:00,40.642044,-73.98124,0,0,Unspecified
2021-04-16,13:55:00,40.69814,-73.89111,0,0,Unsafe Speed
2021-04-14,00:00:00,40.64664,-73.9246,2,0,Driver Inattention/Distraction
2021-09-11,20:00:00,40.703217,-73.73427,0,0,Unspecified
2021-04-16,16:00:00,40.680897,-73.95118,0,0,Driver Inattention/Distraction
2021-04-15,22:25:00,40.760822,-73.99832,1,0,Failure to Yield Right-of-Way
2021-04-14,10:09:00,40.74608,-73.974945,0,0,Unspecified
2021-04-16,00:01:00,40.626293,-74.01572,0,0,Driver Inexperience
2021-04-15,20:45:00,40.767967,-73.96822,0,0,Driver Inattention/Distraction
2021-04-15,07:00:00,40.673634,-73.89294,0,0,Driver Inattention/Distraction
2021-04-15,10:45:00,40.579212,-73.976265,0,0,Following Too Closely
2021-04-16,12:00:00,40.57365,-74.11252,0,0,Failure to Yield Right-of-Way
2021-04-14,06:50:00,40.73632,-73.85631,0,0,Following Too Closely
2021-04-14,03:39:00,40.619396,-73.969574,0,0,Unspecified
2021-04-16,22:00:00,40.820263,-73.92976,0,0,Unspecified
2021-04-14,00:00:00,40.601864,-74.00232,1,0,Failure to Yield Right-of-Way
2021-04-15,19:10:00,40.810318,-73.943634,0,0,Driver Inattention/Distraction
2021-04-14,13:35:00,40.666306,-73.79171,1,0,Driver Inattention/Distraction
2021-04-16,15:05:00,40.708805,-73.92577,0,0,Failure to Yield Right-of-Way
2021-04-14,09:33:00,40.826424,-73.85868,0,0,Failure to Yield Right-of-Way
2021-04-13,16:05:00,40.63174,-73.96793,0,0,Unspecified
2021-04-15,09:27:00,0.0,0.0,0,0,Backing Unsafely
2021-04-16,11:45:00,40.727146,-73.954735,0,0,Passing Too Closely
2021-04-11,08:56:00,40.67253,-73.798386,0,0,Driver Inattention/Distraction
2021-04-16,13:02:00,40.702335,-73.89073,0,0,Driver Inattention/Distraction
2021-04-14,00:00:00,40.587894,-73.95504,0,0,Driver Inattention/Distraction
2021-04-16,05:30:00,40.65047,-73.917366,0,0,Driver Inattention/Distraction
2021-04-16,20:26:00,40.836555,-73.94306,1,0,Failure to Yield Right-of-Way
2021-04-13,09:00:00,40.870056,-73.83222,0,0,Unspecified
2021-04-15,11:45:00,40.579372,-74.16948,0,0,Passing or Lane Usage Improper
2021-04-01,00:10:00,40.805138,-73.945244,0,0,Reaction to Uninvolved Vehicle
2021-04-15,11:41:00,40.85968,-73.90427,0,0,Passing Too Closely
2021-04-15,02:00:00,40.605595,-73.98404,0,0,Driver Inattention/Distraction
2021-04-15,00:05:00,40.819214,-73.84662,0,0,Steering Failure
2021-04-16,11:30:00,40.827972,-73.88707,0,0,Unspecified
2021-04-16,15:30:00,40.66496,-73.82226,0,0,Fell Asleep
2021-04-14,15:00:00,40.719177,-73.79223,0,0,Driver Inattention/Distraction
2021-04-14,08:03:00,40.748825,-73.96984,1,0,Driver Inattention/Distraction
2021-04-16,07:45:00,40.733597,-73.91062,0,0,Driver Inattention/Distraction
2021-04-14,06:45:00,40.54048,-74.153404,0,0,View Obstructed/Limited
2021-04-14,22:43:00,40.738403,-73.93864,0,0,Driver Inattention/Distraction
2021-04-15,16:55:00,40.68039,-73.94956,1,0,Driver Inattention/Distraction
2021-04-14,18:00:00,40.817627,-73.92366,0,0,Backing Unsafely
2021-04-15,12:26:00,40.751446,-74.001434,2,0,Failure to Yield Right-of-Way
2021-09-11,22:15:00,40.86418,-73.90119,1,0,Unspecified
2021-04-15,08:10:00,40.76161,-73.97076,0,0,Driver Inexperience
2021-04-15,16:00:00,40.689648,-73.9184,0,0,Unspecified
2021-04-14,16:00:00,40.741634,-73.88266,1,0,Driver Inattention/Distraction
2021-04-15,18:30:00,40.596977,-73.97324,0,0,Unspecified
2021-04-16,14:56:00,40.63864,-74.02245,0,0,Unspecified
2021-04-14,17:30:00,40.565254,-74.1301,0,0,Unspecified
2021-04-14,07:15:00,40.655895,-73.898224,0,0,Unspecified
2021-04-14,20:10:00,40.68821,-73.96583,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-04-15,09:28:00,40.71649,-73.98484,0,0,Unspecified
2021-04-16,14:30:00,40.876785,-73.87446,0,0,Passing Too Closely
2021-04-16,18:05:00,40.86367,-73.86741,0,0,Alcohol Involvement
2021-04-14,00:00:00,40.835827,-73.89068,0,0,Driver Inexperience
2021-04-15,15:37:00,40.793396,-73.94043,0,0,Unspecified
2021-04-14,17:20:00,40.84827,-73.88312,0,0,Failure to Yield Right-of-Way
2021-04-14,23:17:00,40.656273,-73.90731,1,0,Driver Inexperience
2021-04-16,09:25:00,40.693462,-73.965485,1,0,Driver Inattention/Distraction
2021-04-15,16:00:00,40.66725,-73.88799,1,0,Unspecified
2021-04-13,17:55:00,40.844105,-73.923065,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-04-16,21:00:00,40.651707,-73.93121,0,0,Backing Unsafely
2021-04-15,10:30:00,40.680496,-73.821365,1,0,Failure to Yield Right-of-Way
2021-04-15,23:36:00,40.834415,-73.92854,0,0,View Obstructed/Limited
2021-04-15,00:00:00,40.7357,-73.90377,0,0,Driver Inattention/Distraction
2021-04-15,21:33:00,40.771038,-73.83413,0,0,Passing or Lane Usage Improper
2021-04-14,19:45:00,40.69484,-73.98391,1,0,Driver Inattention/Distraction
2021-04-14,07:45:00,40.785774,-73.97052,2,0,Passing or Lane Usage Improper
2021-04-14,12:30:00,40.733017,-73.8852,0,0,Driver Inattention/Distraction
2021-04-16,08:30:00,40.709023,-73.757835,0,0,Traffic Control Disregarded
2021-04-14,11:15:00,40.692886,-73.832184,2,0,Failure to Yield Right-of-Way
2021-04-15,15:18:00,40.620487,-74.029305,0,1,Driver Inattention/Distraction
2021-04-14,17:50:00,40.618595,-73.99847,0,0,Driver Inattention/Distraction
2021-04-14,10:29:00,40.803787,-73.953896,1,0,Unspecified
2021-04-15,20:02:00,40.82319,-73.889496,0,0,Passing or Lane Usage Improper
2021-04-14,19:20:00,40.680088,-73.94398,1,0,Driver Inattention/Distraction
2021-04-14,19:00:00,40.827927,-73.90094,0,0,Unspecified
2021-07-08,19:55:00,40.65342,-73.88898,0,0,Other Vehicular
2021-04-14,22:21:00,40.66895,-73.9339,0,0,Driver Inattention/Distraction
2021-04-15,15:25:00,40.879055,-73.87439,0,0,Turning Improperly
2021-04-14,11:30:00,40.67043,-73.928185,1,0,Unsafe Speed
2021-04-16,23:14:00,40.875874,-73.84989,3,0,Unspecified
2021-04-13,09:30:00,40.675037,-73.930534,0,0,Following Too Closely
2021-04-16,13:59:00,40.767582,-73.9109,1,0,Failure to Yield Right-of-Way
2021-04-14,06:35:00,40.734352,-74.00849,0,0,Backing Unsafely
2021-04-16,14:50:00,40.63083,-73.90736,2,0,Driver Inexperience
2021-04-14,18:35:00,40.63532,-73.95033,0,0,Driver Inattention/Distraction
2021-04-13,10:30:00,40.714073,-73.95087,0,0,Driver Inattention/Distraction
2021-04-14,06:55:00,40.702194,-73.93587,0,0,Passing or Lane Usage Improper
2021-04-14,16:58:00,40.764362,-73.96162,1,0,Driver Inattention/Distraction
2021-04-12,18:30:00,40.69496,-73.946236,0,0,Passing or Lane Usage Improper
2021-04-16,12:10:00,40.79656,-73.97226,0,0,Unspecified
2021-04-14,09:00:00,40.805016,-73.92109,0,0,Unspecified
2021-04-14,17:00:00,40.66406,-73.73846,2,0,Unspecified
2021-04-13,13:14:00,40.7963,-73.93829,0,0,Turning Improperly
2021-04-14,02:25:00,40.66563,-73.73921,1,0,Traffic Control Disregarded
2021-04-15,16:00:00,40.680477,-73.7921,0,0,Driver Inattention/Distraction
2021-04-16,11:35:00,40.737785,-73.93496,1,0,Following Too Closely
2021-04-16,12:26:00,40.778606,-73.98163,1,0,Backing Unsafely
2021-04-16,00:30:00,40.75868,-73.87552,1,0,Unsafe Speed
2021-04-14,17:55:00,40.856045,-73.90079,0,0,Following Too Closely
2021-04-14,23:36:00,40.880257,-73.843864,0,0,Passing Too Closely
2021-04-15,20:00:00,40.60677,-73.759575,0,0,Passing or Lane Usage Improper
2021-04-16,06:00:00,40.695683,-73.741875,0,0,Unspecified
2021-04-16,20:00:00,40.667236,-73.770004,0,0,Passing or Lane Usage Improper
2021-04-14,06:13:00,40.8351,-73.8825,0,0,Unspecified
2021-04-15,14:41:00,40.633682,-73.89868,1,0,Unspecified
2021-04-14,11:54:00,40.698116,-73.977325,1,0,Failure to Yield Right-of-Way
2021-04-16,11:50:00,40.84747,-73.89134,0,0,Reaction to Uninvolved Vehicle
2021-04-14,14:00:00,40.8047,-73.91243,0,0,Unspecified
2021-04-16,23:55:00,40.762676,-73.954346,0,0,Unsafe Lane Changing
2021-04-16,14:30:00,40.7158,-73.824486,0,0,Driver Inattention/Distraction
2021-04-15,23:00:00,40.75584,-73.99238,0,0,Unspecified
2021-09-11,11:30:00,40.875942,-73.83304,0,0,Unspecified
2021-04-15,18:00:00,40.772102,-73.763954,0,0,Following Too Closely
2021-04-14,20:19:00,40.681602,-73.95855,0,0,Driver Inexperience
2021-04-15,14:36:00,40.62677,-73.946884,1,0,Driver Inattention/Distraction
2021-04-14,11:16:00,40.707493,-73.94153,1,0,Other Vehicular
2021-04-15,10:00:00,40.8252,-73.867714,0,0,Passing or Lane Usage Improper
2021-04-12,21:30:00,40.854115,-73.89091,0,0,Driver Inattention/Distraction
2021-04-16,07:00:00,40.768875,-73.94898,1,0,Following Too Closely
2021-04-16,15:21:00,40.629707,-73.90486,0,0,Unspecified
2021-04-15,00:40:00,40.72654,-73.71589,1,0,Driver Inattention/Distraction
2021-04-15,18:00:00,40.634415,-74.08535,0,0,Unspecified
2021-09-11,16:30:00,40.889362,-73.83446,0,0,Failure to Yield Right-of-Way
2021-04-15,08:40:00,40.66937,-73.89523,0,0,Passing or Lane Usage Improper
2021-04-16,17:25:00,40.89466,-73.86137,0,0,Driver Inattention/Distraction
2021-04-16,06:40:00,40.669067,-73.9878,0,0,Unspecified
2021-04-15,11:00:00,40.681484,-73.85049,1,0,Failure to Yield Right-of-Way
2021-04-14,09:31:00,40.82433,-73.874374,0,0,Passing Too Closely
2021-04-14,12:40:00,40.856606,-73.92841,0,0,Driver Inattention/Distraction
2021-04-08,21:52:00,40.65785,-73.91648,0,0,Unspecified
2021-04-14,08:58:00,40.62764,-73.89022,0,0,Passing or Lane Usage Improper
2021-04-09,01:15:00,40.58401,-73.98587,0,0,Following Too Closely
2021-04-14,17:30:00,40.71791,-73.95341,1,0,Turning Improperly
2021-04-15,00:00:00,40.780437,-73.94989,0,0,Driver Inattention/Distraction
2021-04-14,08:30:00,40.73973,-73.70625,0,0,Unspecified
2021-04-05,16:21:00,40.7952,-73.94623,3,0,Passing Too Closely
2021-04-14,10:40:00,40.694794,-73.98246,1,0,Failure to Yield Right-of-Way
2021-04-16,08:30:00,40.614063,-74.01393,0,0,Unspecified
2021-07-08,16:45:00,40.715702,-73.95579,1,0,View Obstructed/Limited
2021-04-16,18:50:00,40.633152,-73.97762,0,0,Unspecified
2021-04-16,15:23:00,40.612736,-74.01172,1,0,Following Too Closely
2021-04-15,17:55:00,40.70166,-73.961464,2,0,Pavement Slippery
2021-04-14,00:42:00,40.80641,-73.94227,0,0,Unspecified
2021-04-14,12:30:00,40.762234,-73.98987,1,0,Driver Inattention/Distraction
2021-04-15,08:30:00,40.863647,-73.8918,0,0,Unspecified
2021-04-15,18:36:00,40.576626,-73.98478,2,0,Driver Inattention/Distraction
2021-04-14,13:45:00,40.60118,-73.99098,0,0,Driver Inattention/Distraction
2021-04-14,19:46:00,40.64721,-74.01531,0,0,Unspecified
2021-04-15,16:18:00,40.681145,-73.7923,0,0,Unsafe Speed
2021-04-15,12:40:00,40.57529,-73.97655,0,0,Backing Unsafely
2021-04-16,17:45:00,40.786,-73.84574,0,0,Failure to Yield Right-of-Way
2021-04-15,20:00:00,40.601128,-73.997086,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-04-15,11:45:00,40.827923,-73.93483,0,0,Unsafe Lane Changing
2021-04-05,16:27:00,40.805824,-73.954636,0,0,Unspecified
2021-04-14,13:30:00,40.642776,-74.02003,0,0,Passing or Lane Usage Improper
2021-04-14,18:56:00,40.86674,-73.92873,1,0,Pavement Defective
2021-12-10,12:15:00,40.571625,-74.11192,0,0,Backing Unsafely
2021-04-12,06:00:00,40.678375,-73.9265,0,0,Other Lighting Defects
2021-04-14,19:50:00,40.74209,-73.984985,1,0,Unspecified
2021-04-16,11:30:00,40.81228,-73.90941,0,0,Unspecified
2021-04-16,23:45:00,40.604195,-73.97218,0,0,Reaction to Uninvolved Vehicle
2021-04-11,18:45:00,40.84383,-73.886375,0,0,Driver Inattention/Distraction
2021-04-16,08:30:00,40.759163,-73.988396,1,0,Failure to Yield Right-of-Way
2021-04-15,19:39:00,40.652927,-73.959335,1,0,Unspecified
2021-04-14,21:00:00,40.69097,-73.94833,2,0,Following Too Closely
2021-04-16,19:00:00,40.718864,-73.97483,0,0,Unspecified
2021-04-15,23:30:00,40.683174,-73.87389,0,0,Driver Inattention/Distraction
2021-04-15,02:00:00,40.749744,-73.884315,0,0,Passing or Lane Usage Improper
2021-04-16,19:54:00,40.738316,-73.98773,0,0,Unspecified
2021-04-08,09:21:00,40.839382,-73.84531,0,0,Unspecified
2021-04-16,09:50:00,40.66806,-73.90394,0,0,Unspecified
2021-04-16,12:10:00,40.74715,-73.985504,0,0,Driver Inattention/Distraction
2021-04-14,08:40:00,40.663776,-73.889915,0,0,Driver Inattention/Distraction
2021-04-16,23:25:00,40.843903,-73.927284,0,0,Unsafe Lane Changing
2021-04-14,20:25:00,40.836296,-73.87369,2,0,Unspecified
2021-04-15,21:04:00,40.655285,-73.93658,2,0,Failure to Yield Right-of-Way
2021-04-09,12:00:00,40.70166,-73.961464,0,0,Driver Inattention/Distraction
2021-04-16,10:05:00,40.64606,-74.01648,1,0,Brakes Defective
2021-04-15,08:23:00,40.72119,-73.761185,1,0,Driver Inattention/Distraction
2021-04-15,12:00:00,40.708363,-73.87203,0,0,Driver Inattention/Distraction
2021-04-14,14:10:00,40.674004,-73.81881,0,0,Traffic Control Disregarded
2021-04-14,23:10:00,40.729176,-73.87898,2,0,Unspecified
2021-09-11,10:59:00,40.745766,-73.86421,0,0,Obstruction/Debris
2021-04-15,12:30:00,40.86832,-73.83317,0,0,Oversized Vehicle
2021-04-14,18:45:00,40.598515,-73.766464,0,0,Animals Action
2021-03-20,15:58:00,40.695004,-73.9525,0,0,Passing Too Closely
2021-04-14,11:50:00,40.72773,-73.90674,0,0,Unspecified
2021-04-16,08:41:00,40.704563,-73.91066,1,0,Driver Inattention/Distraction
2021-04-14,13:30:00,40.66807,-73.80789,0,0,Failure to Yield Right-of-Way
2021-04-14,00:00:00,40.66944,-73.883995,1,0,Traffic Control Disregarded
2021-04-09,10:15:00,40.684082,-73.90864,0,0,Passing Too Closely
2021-04-14,15:05:00,40.69349,-73.97917,1,0,Unspecified
2021-04-16,00:00:00,40.765266,-73.81517,0,0,Passing Too Closely
2021-04-14,18:00:00,40.74613,-73.83605,0,0,Driver Inattention/Distraction
2021-04-15,12:17:00,40.74708,-73.98135,1,0,Driver Inattention/Distraction
2021-04-15,10:37:00,40.87482,-73.877,1,0,Driver Inattention/Distraction
2021-04-14,19:15:00,40.70399,-73.85589,0,0,Failure to Yield Right-of-Way
2021-04-16,21:30:00,40.649788,-73.9622,0,0,Unspecified
2021-04-11,11:50:00,40.69507,-73.80114,0,0,Passing or Lane Usage Improper
2021-04-15,09:57:00,40.788673,-73.97136,0,0,Passing Too Closely
2021-04-15,13:07:00,40.847897,-73.92499,0,0,Unspecified
2021-04-14,11:30:00,40.68896,-73.93326,1,0,Driver Inattention/Distraction
